1928-29;1;8;07/04/1929;Arenas de Guecho;Real Madrid C.F.;3;2;Ibaiondo;STEIMBORN LUDEUVIK;L-URRESTI;23;L-YERMO;41;L-SARO;78;V-RUBIO M.;51;V-RUBIO M.;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;8;07/04/1929;At. de Madrid;Athletic Club;2;3;Stadium Metropolitano;BARRENA;L-COSME;40;L-VAZQUEZ, J.;52;V-CHIRRI II;5;V-VICT. UNAMUNO;47;V-AYARZA A.;85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;8;07/04/1929;F.C. Barcelona;R.C.D. Espanyol;1;0;Les Corts;PEDRO ESCARTIN MORAN;L-SASTRE P.;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;8;07/04/1929;Real Racing Club;C.D. Europa;3;2;Campos de Sport del Sardinero;ARECES;L-OSCAR R.;18;L-BARAGAÑO;29;L-OSCAR R.;82;V-CROS;58;V-COLLS;71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;8;07/04/1929;Real Unión Club;Real Sociedad;2;3;Estadio Gal;CRUELLA;L-GARMENDIA;13;L-GARMENDIA;38;V-P. BIENZOBAS;54;V-KIRIKI;67;V-P. BIENZOBAS;88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;9;21/04/1929;Arenas de Guecho;Real Racing Club;2;1;Ibaiondo;PEDRO ESCARTIN MORAN;L-SARO;34;L-SARO;56;V-LARRINAGA;67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;9;21/04/1929;R.C.D. Espanyol;At. de Madrid;3;2;Sarriá;COMORERA GATVELLES;L-TENA II;5;L-PADRON M.;25;L-VANTOLRA;70;V-VAZQUEZ, J.;17;V-COSME;65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;9;21/04/1929;C.D. Europa;Real Sociedad;4;3;El Ginardó;MELCON BARTOLOME;L-ALCAZAR A.;13;L-MAURICIO S.;28;L-CROS;39;L-PELLICER P.;57;V-P. BIENZOBAS;2;V-P. BIENZOBAS;53;V-KIRIKI;85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;9;21/04/1929;Real Unión Club;F.C. Barcelona;1;2;Estadio Gal;NAVAZ;L-URTIZBEREA;7;V-AROCHA;62;V-SAMITIER;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;9;21/04/1929;Real Madrid C.F.;Athletic Club;5;1;Chamartín;MENCHACA;L-LOZANO G.;5;L-MORERA L.;39;L-LAZCANO;59;L-LAZCANO;68;L-RUBIO M.;76;V-LAFUENTE;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;10;28/04/1929;Athletic Club;Real Sociedad;4;2;San Mamés;BARRENA;L-VICT. UNAMUNO;34;L-JUANIN B.;50;L-VICT. UNAMUNO;66;L-MANDALUNIZ;73;V-CHOLIN;8;V-KIRIKI;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;10;28/04/1929;At. de Madrid;Arenas de Guecho;1;2;Stadium Metropolitano;ARECES;L-MARIN;73;V-GURRUCHAGA;22;V-SUAREZ, M.;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;10;28/04/1929;F.C. Barcelona;Real Racing Club;5;1;Les Corts;MURGUIA;L-PARERA;23;L-AROCHA;25;L-AROCHA;51;L-AROCHA;55;L-WALTER B.;75;V-OSCAR R.;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;10;28/04/1929;C.D. Europa;Real Madrid C.F.;5;2;Les Corts;COMORERA GATVELLES;L-BESTIT;8;L-BESTIT;13;L-BESTIT;15;L-CROS;35;L-BESTIT;80;V-RUBIO M.;22;V-LOPEZ, F.;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;10;28/04/1929;Real Unión Club;R.C.D. Espanyol;4;3;Estadio Gal;PEDRO ESCARTIN MORAN;L-GARMENDIA;29;L-ECHEVESTE G.;31;L-L. REGUEIRO;34;L-L. REGUEIRO;36;V-TENA I;80;V-BROTO;87;V-VANTOLRA;89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;11;05/05/1929;Arenas de Guecho;C.D. Europa;2;2;Ibaiondo;MENCHACA;L-YERMO;48;L-YERMO;65;V-ALCAZAR A.;30;V-BESTIT;70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;11;05/05/1929;R.C.D. Espanyol;Athletic Club;4;1;Sarriá;MELCON BARTOLOME;L-GALLART S.;12;L-TENA II;52;L-GALLART S.;65;L-GALLART S.;74;V-CARMELO G.U.;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;11;05/05/1929;Real Racing Club;Real Unión Club;1;3;Campos de Sport del Sardinero;SERRANO DE LA MATA;L-OSCAR R.;26;V-URTIZBEREA;42;V-L. REGUEIRO;63;V-ECHEVESTE G.;74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;11;09/05/1929;Real Sociedad;At. de Madrid;3;3;Atocha;SERRANO DE LA MATA;L-P. BIENZOBAS;30;L-YURRITA;35;L-CHOLIN;69;V-DE MIGUEL, A.;28;V-COSME;59;V-COSME;89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;11;09/05/1929;Real Madrid C.F.;F.C. Barcelona;0;1;Chamartín;MENCHACA;V-SASTRE P.;83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;12;09/05/1929;C.D. Europa;R.C.D. Espanyol;0;3;El Ginardó;COMORERA GATVELLES;V-TENA II;56;V-VANTOLRA;68;V-TENA II;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;12;12/05/1929;Athletic Club;Real Racing Club;0;0;San Mamés;INSAUSTI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;12;19/05/1929;At. de Madrid;Real Unión Club;3;1;Stadium Metropolitano;QUINTANA;L-MARIN;44;L-ARETA A.;58;L-BERGES;83;V-L. REGUEIRO;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;12;19/05/1929;Real Sociedad;Real Madrid C.F.;5;4;Atocha;COMORERA GATVELLES;L-KIRIKI;1;L-MARISCAL B.;35;L-P. BIENZOBAS;38;L-MARCULETA;81;L-CHOLIN;88;V-DEL CAMPO L.;20;V-RUBIO M.;53;V-LAZCANO;68;V-LAZCANO;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;12;30/06/1929;Arenas de Guecho;F.C. Barcelona;0;2;Ibaiondo;PEDRO ESCARTIN MORAN;V-PARERA;67;V-PARERA;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;13;26/05/1929;Athletic Club;Arenas de Guecho;2;3;San Mamés;INSAUSTI;L-CARMELO G.U.;58;L-LAFUENTE;61;V-YERMO;13;V-GURRUCHAGA;20;V-GURRUCHAGA;81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;13;26/05/1929;F.C. Barcelona;At. de Madrid;4;0;Les Corts;COMORERA GATVELLES;L-SASTRE P.;10;L-SAMITIER;43;L-WALTER B.;58;L-SAMITIER;81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;13;26/05/1929;R.C.D. Espanyol;Real Sociedad;1;1;Sarriá;MELCON BARTOLOME;L-GALLART S.;76;V-P. BIENZOBAS;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;13;26/05/1929;Real Unión Club;C.D. Europa;2;3;Estadio Gal;NAVAZ;L-URTIZBEREA;4;L-URTIZBEREA;41;V-ALCORIZA;17;V-BESTIT;28;V-CIORDIA;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;13;26/05/1929;Real Madrid C.F.;Real Racing Club;2;2;Chamartín;VILALTA BARS;L-LOZANO G.;60;L-LAZCANO;77;V-OSCAR R.;30;V-OSCAR R.;65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;14;12/05/1929;Real Unión Club;Arenas de Guecho;7;1;Estadio Gal;PEDRO ESCARTIN MORAN;L-URTIZBEREA;15;L-GARMENDIA;28;L-RENE PETIT;33;L-URTIZBEREA;41;L-L. REGUEIRO;62;L-URTIZBEREA;70;L-GARMENDIA;88;V-SUAREZ, M.;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;14;30/05/1929;At. de Madrid;Real Madrid C.F.;0;3;Stadium Metropolitano;COMORERA GATVELLES;V-J. M. PEÑA;25;V-RUBIO M.;28;V-DEL CAMPO L.;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;14;30/05/1929;F.C. Barcelona;Real Sociedad;1;0;Estadio de Montjuic;PEDRO ESCARTIN MORAN;L-SAMITIER;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;14;30/05/1929;C.D. Europa;Athletic Club;1;1;El Ginardó;MELCON BARTOLOME;L-CIORDIA;68;V-LARRACOECHEA;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;14;30/05/1929;Real Racing Club;R.C.D. Espanyol;1;1;Campos de Sport del Sardinero;STEIMBORN LUDEUVIK;L-OSCAR R.;49;V-JUVE;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;15;02/06/1929;Athletic Club;Real Unión Club;2;1;San Mamés;MONTERO RAMON;L-LAFUENTE;57;L-CHIRRI II;70;V-URTIZBEREA;86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;15;02/06/1929;C.D. Europa;F.C. Barcelona;1;1;Estadio de Montjuic;MENCHACA;L-RAMONZUELO;33;V-SAMITIER;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;15;02/06/1929;Real Racing Club;At. de Madrid;1;2;Campos de Sport del Sardinero;MURGUIA;L-LOREDO;57;V-MAZARRASA;2;V-MARIN;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;15;02/06/1929;Real Sociedad;Arenas de Guecho;3;2;Atocha;SERRANO DE LA MATA;L-CHOLIN;4;L-P. BIENZOBAS;37;L-MARCULETA;53;V-MENCHACA;5;V-GURRUCHAGA;85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;15;02/06/1929;Real Madrid C.F.;R.C.D. Espanyol;2;0;Chamartín;QUINTANA;L-RUBIO M.;40;L-TRIANA;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;16;09/06/1929;Arenas de Guecho;R.C.D. Espanyol;3;0;Ibaiondo;MELCON BARTOLOME;L-MENCHACA;5;L-VIRGILI;20;L-YERMO;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;16;09/06/1929;At. de Madrid;C.D. Europa;5;4;Stadium Metropolitano;VALLANA JEANGUENAT;L-COSME;10;L-ZABALA ?;12;L-COSME;16;L-COSME;65;L-COSME;89;V-PELLICER P.;25;V-BESTIT;31;V-CIORDIA;40;V-BESTIT;78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;16;09/06/1929;F.C. Barcelona;Athletic Club;3;0;Estadio de Montjuic;PEDRO ESCARTIN MORAN;L-SAMITIER;57;L-SAMITIER;59;L-SASTRE P.;86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;16;09/06/1929;Real Racing Club;Real Sociedad;6;1;Campos de Sport del Sardinero;CRUELLA;L-AMOS;36;L-AMOS;43;L-LOREDO;73;L-LOREDO;77;L-ACEBO;81;L-ACEBO;87;V-MARISCAL B.;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;16;09/06/1929;Real Unión Club;Real Madrid C.F.;0;2;Estadio Gal;QUINTANA;V-RUBIO M.;9;V-J. M. PEÑA;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;17;16/06/1929;Athletic Club;At. de Madrid;3;3;San Mamés;QUINTANA;L-MANDALUNIZ;7;L-MORIONES;73;L-MANDALUNIZ;80;V-ARETA A.;14;V-MARIN;74;V-COSME;77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;17;16/06/1929;R.C.D. Espanyol;F.C. Barcelona;1;1;Estadio de Montjuic;PEDRO ESCARTIN MORAN;L-JUVE;54;V-SASTRE P.;89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;17;16/06/1929;C.D. Europa;Real Racing Club;4;1;El Ginardó;MURGUIA;L-BESTIT;70;L-CROS;73;L-CROS;75;L-CIORDIA;77;V-LARRINAGA;74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;17;16/06/1929;Real Sociedad;Real Unión Club;3;2;Atocha;VILALTA BARS;L-YURRITA;43;L-P. BIENZOBAS;71;L-MARISCAL B.;84;V-L. REGUEIRO;29;V-GARMENDIA;53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;17;16/06/1929;Real Madrid C.F.;Arenas de Guecho;2;0;Chamartín;MARTIN;L-QUESADA;18;L-TRIANA;83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;18;23/06/1929;Athletic Club;Real Madrid C.F.;2;0;San Mamés;MENCHACA;L-VICT. UNAMUNO;6;L-CARMELO G.U.;77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;18;23/06/1929;At. de Madrid;R.C.D. Espanyol;7;1;Stadium Metropolitano;GONZALEZ ROMERO;L-MARIN;30;L-MARIN;43;L-ORDOÑEZ;47;L-COSME;54;L-L. OLASO;61;L-ARETA A.;73;L-MARIN;77;V-ORAMAS N.;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928-29;1;18;23/06/1929;F.C. Barcelona;Real Unión Club;4;1;Les Corts;ARECES;L-SASTRE P.;15;L-PARERA;27;L-SASTRE P.;61;L-PARERA;74;V-URTIZBEREA;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
