1928-29;1;Athletic Club;BLASCO S.;11;11;11;0;990;0;0;0;0;0
1928-29;1;Athletic Club;CALERO;5;5;5;0;450;0;0;0;3;0
1928-29;1;Athletic Club;CAREAGA U.;1;1;1;0;90;0;0;0;0;0
1928-29;1;Athletic Club;CARMELO G.U.;15;15;15;0;1350;0;0;0;6;0
1928-29;1;Athletic Club;CASTAÑOS B.;2;2;2;0;180;0;0;0;0;0
1928-29;1;Athletic Club;CASTELLANOS L;2;2;2;0;180;0;0;0;0;0
1928-29;1;Athletic Club;CHIRRI II;8;8;8;0;720;0;0;0;4;0
1928-29;1;Athletic Club;GARIZURRIETA;18;18;18;0;1620;0;0;0;0;0
1928-29;1;Athletic Club;GRACIANO;7;7;7;0;630;0;0;0;1;0
1928-29;1;Athletic Club;HIERRO V.;3;2;3;0;263;1;0;0;0;0
1928-29;1;Athletic Club;IZPIZUA;7;7;7;0;630;0;0;0;0;0
1928-29;1;Athletic Club;JUANIN B.;13;13;13;0;1170;0;0;0;1;0
1928-29;1;Athletic Club;JUANITO E.;5;5;5;0;450;0;0;0;0;0
1928-29;1;Athletic Club;LAFUENTE;14;12;14;0;1220;2;0;0;12;3
1928-29;1;Athletic Club;LARRACOECHEA;13;13;13;0;1170;0;0;0;1;0
1928-29;1;Athletic Club;LEGARRETA;16;16;16;0;1440;0;0;0;0;0
1928-29;1;Athletic Club;MANDALUNIZ;9;9;9;0;810;0;0;0;3;0
1928-29;1;Athletic Club;MUGUERZA;7;7;7;0;630;0;0;0;0;0
1928-29;1;Athletic Club;OCHANDIANO;5;5;5;0;450;0;0;0;0;0
1928-29;1;Athletic Club;ROBERTO E.A.;16;16;16;0;1440;0;0;0;0;0
1928-29;1;Athletic Club;VICT. UNAMUNO;17;17;17;0;1530;0;0;0;9;0
1928-29;1;Real Racing Club;ACEBO;4;4;4;0;360;0;0;0;3;0
1928-29;1;Real Racing Club;AMOS;17;17;17;0;1530;0;0;0;2;0
1928-29;1;Real Racing Club;BARAGAÑO;18;18;18;0;1620;0;0;0;1;1
1928-29;1;Real Racing Club;CLADERA;3;3;3;0;270;0;0;0;2;0
1928-29;1;Real Racing Club;GACITUAGA;12;12;12;0;1080;0;0;0;0;0
1928-29;1;Real Racing Club;HERNANDEZ G.;16;16;16;0;1440;0;0;0;0;0
1928-29;1;Real Racing Club;JAVIER B.;2;2;2;0;180;0;0;0;0;0
1928-29;1;Real Racing Club;LARRINAGA;16;16;16;0;1440;0;0;0;6;1
1928-29;1;Real Racing Club;LARRINOA;16;16;16;0;1440;0;0;0;0;0
1928-29;1;Real Racing Club;LOREDO;16;16;16;0;1440;0;0;0;4;0
1928-29;1;Real Racing Club;OSCAR R.;12;12;12;0;1080;0;0;0;7;1
1928-29;1;Real Racing Club;PICO;2;2;2;0;180;0;0;0;0;0
1928-29;1;Real Racing Club;RABA;16;16;16;0;1440;0;0;0;0;0
1928-29;1;Real Racing Club;SANTI Z.;13;13;13;0;1170;0;0;0;0;0
1928-29;1;Real Racing Club;SANTIUSTE;17;17;17;0;1530;0;0;0;0;0
1928-29;1;Real Racing Club;SOLLA;4;4;4;0;360;0;0;0;0;0
1928-29;1;Real Racing Club;TORON;11;11;11;0;990;0;0;0;0;0
1928-29;1;Real Racing Club;VERDIALES;3;3;3;0;270;0;0;0;0;0
